title,content,date,url,author,domain,categories
NHANES Select Oral Health Prevalence Estimates,U.S. Department of Health & Human Services — These data represent prevalence estimates of select oral health topics from the National Health and Nutrition Examination Survey (NHANES).,2025-07-19,https://catalog.data.gov/dataset/nhanes-select-oral-health-prevalence-estimates,data.gov,catalog.data.gov,oral-health
"Energy Prices, Dollars per Million Btu: Beginning 1970","State of New York — New York Energy Prices presents retail energy price data. Energy prices are provided by fuel type in nominal dollars per million Btu for the residential, commercial,...",2025-07-19,https://catalog.data.gov/dataset/energy-prices-dollars-per-million-btu-beginning-1970,data.gov,catalog.data.gov,"energy-prices, nominal-prices, nyserda-patterns-and-trends, prices-by-sector, pt, real-prices"
"PLACES: Local Data for Better Health, County Data 2024 release","U.S. Department of Health & Human Services — This dataset contains model-based county estimates. PLACES covers the entire United States—50 states and the District of Columbia—at county, place, census tract, and...",2025-07-19,https://catalog.data.gov/dataset/places-local-data-for-better-health-county-data-2020-release-94305,data.gov,catalog.data.gov,"behaviors, brfss, county, disability, health, outcomes, places, prevalence, prevention, risk, status"
Allegheny County Property Assessments,"Allegheny County / City of Pittsburgh / Western PA Regional Data Center — Real Property parcel characteristics for Allegheny County, PA. Includes information pertaining to land, values, sales, abatements, and building characteristics (if...",2025-07-19,https://catalog.data.gov/dataset/allegheny-county-property-assessments,data.gov,catalog.data.gov,"_etl, assessment, parcel, property, property-value, real-estate, real-property, taxes"
Monthly Statement of the Public Debt (MSPD),Department of the Treasury — The Monthly Statement of the Public Debt (MSPD) details the Treasury's outstanding debts and the statutory debt limit. Debt is categorized by whether it is marketable...,2025-07-19,https://catalog.data.gov/dataset/monthly-statement-of-the-public-debt,data.gov,catalog.data.gov,monthly-debt-public...
Public Land Survey System Quarter Sections (Feature Layer),"Department of Agriculture — This Quarter Section feature class depicts PLSS Second Divisions . PLSS townships are subdivided in a spatial hierarchy of first, second, and third division. These...",2025-07-19,https://catalog.data.gov/dataset/public-land-survey-system-quarter-sections-feature-layer-e14be,data.gov,catalog.data.gov,"alp-land-dataset, land-status, meridian-code, nfs-lands, open-data, range, section-legal-description, section-number, township, usda-forest-service"
TTB Public COLA Registry Search and Download – Extract data about COLAs that meet specified search criteria,"Department of the Treasury — Locate, view and download the details associated with approved, expired, surrendered, or revoked Certificate of Label Approvals (COLAs), via the COLA Public Registry.",2025-07-19,https://catalog.data.gov/dataset/ttb-public-cola-registry-search-and-download-extract-data-about-colas-that-meet-specified--cafd3,data.gov,catalog.data.gov,"alcohol-beverage, alfd, certificate-of-labe..., cola-public-registry, colas-online, foia, labels, ttb, ttb-f-5100-31"
Taxi Trips (2013-2023),City of Chicago — This dataset ends with 2023. Please see the Featured Content link below for the dataset that starts in 2024. Taxi trips from 2013 to 2023 reported to the City of...,2025-07-19,https://catalog.data.gov/dataset/taxi-trips,data.gov,catalog.data.gov,"historical, taxis, transportation"
Crime,"Montgomery County of Maryland — Updated daily postings on Montgomery County’s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw...",2025-07-19,https://catalog.data.gov/dataset/crime,data.gov,catalog.data.gov,"arson, assault, crime, district, incidents, maryland, mdcoordinationcrime, montgomery, robberies, theft"
Consumption & Efficiency Data and Statistics,"Department of Energy — Data and statistics on energy consumption in homes, commercial buildings, manufacturing, and transportation. Data released monthly or annually.",2025-07-19,https://catalog.data.gov/dataset/consumption-efficiency-data-and-statistics,data.gov,catalog.data.gov,"buildings, commercial, commercial-energy-cost, commercial-energy-use, home-energy-cost, home-energy-use, homes, houses, housing-characteristics, industrial, industry, manufacturing, manufacturing-energ..., residential, transportation-energy"
Runways,Department of Transportation — The Runways dataset is updated every 28 days from the Federal Aviation Administration (FAA) and is part of the U.S. Department of Transportation (USDOT)/Bureau of...,2025-07-19,https://catalog.data.gov/dataset/runways2,data.gov,catalog.data.gov,"airport, airports, atlas, balloonport, database, gliderport, heliport, line, linear aviation, national, national..., national..., ngda, ngdaid147, ntad, polygon, runway, runways, seaplane base, structures, transportation, transportation theme, ultralight, usa, vector"
United States Stage IV Quantitative Precipitation Archive,Department of the Interior — This dataset offers hourly estimates of radar indicated rain gage corrected precipitation at a roughly 4km spatial resolution. Mosaicked into a national product at...,2025-07-19,https://catalog.data.gov/dataset/united-states-stage-iv-quantitative-precipitation-archive-4466b,data.gov,catalog.data.gov,"multisensor-precipi..., precipitation-amount, quantitative-precip..., radar, usgs-office-of-wate..."
Visible Human Project,"U.S. Department of Health & Human Services — The NLM Visible Human Project® has created publicly-available complete, anatomically detailed, three-dimensional representations of a human male body and a human...",2025-07-19,https://catalog.data.gov/dataset/visible-human-project-867fb,data.gov,catalog.data.gov,"anatomy, data-distribution, dataset, images, medical-imaging"
Washington State Cities and Counties,"State of Washington — This dataset contains FIPS (Federal Information Processing Standard), GNIS (Geographic Name Information System common) codes for identifying Washington state counties...",2025-07-19,https://catalog.data.gov/dataset/washington-state-cities-and-counties,data.gov,catalog.data.gov,"city, county, towns, wa, washington"
"Regional tsunami hazard assessment for communities of Bristol Bay and the Pribilof Islands, Alaska","State of Alaska — We assess potential tsunami hazards for the communities of Dillingham, Nelson Lagoon, and Platinum in Bristol Bay, and St. Paul and St. George on the Pribilof...",2025-07-19,https://catalog.data.gov/dataset/regional-tsunami-hazard-assessment-for-communities-of-bristol-bay-and-the-pribilof-islands-alas1,data.gov,catalog.data.gov,"bering sea, bristol bay, coastal, coastal and river, dillingham, earthquake, earthquake related..., emergency preparedness, engineering, engineering geology, environmental, fault displacement, faulting, faults, flood, geologic, geologic hazards, geological process, geology, geotechnical, hazards, holocene, inundation, land subsidence, marine geology, modeling, nelson lagoon, neotectonics, platinum, pribilof islands quadrangle, saint george, saint paul, saint paul island, seismic hazards, subsidence, surface, tectonics, topography, tsunami"
Access to Jobs and Workers via Transit - Download,U.S. Environmental Protection Agency — A collection of performance indicators and regional benchmarks for consistently comparing neighborhoods (census block groups) across the US in regards to their...,2025-07-19,https://catalog.data.gov/dataset/access-to-jobs-and-workers-via-transit-download8,data.gov,catalog.data.gov,"government, dataset"
Able-Bodied Adults Without Dependents (ABAWDs)  rules,"Department of Agriculture — Most SNAP participants who can work, do work. SNAP rules require all recipients meet work requirements unless they are exempt because of age or disability or another...",2025-07-19,https://catalog.data.gov/dataset/able-bodied-adults-without-dependents-abawds-rules,data.gov,catalog.data.gov,"abawd, fns, rules, snap"
"COVID-19 Daily Counts of Cases, Hospitalizations, and Deaths","City of New York — Daily count of NYC residents who tested positive for SARS-CoV-2, who were hospitalized with COVID-19, and deaths among COVID-19 patients. Note that this dataset...",2025-07-19,https://catalog.data.gov/dataset/covid-19-daily-counts-of-cases-hospitalizations-and-deaths,data.gov,catalog.data.gov,"coronavirus, covid-19, sars-cov-2"
ReCiPe2016v1.1 for FEDEFLv1,"U.S. Environmental Protection Agency — ReCiPe2016 (Huijbregts 2017) is a life cycle impact assessment (LCIA) method. LCIA methods are collections of characterization factors, which are measures of relative...",2025-07-19,https://catalog.data.gov/dataset/recipe2016v1-1-for-fedeflv1,data.gov,catalog.data.gov,"impact-methods, indicators-for-lca, lca-data, lcia, lcia-formatter, recipe-lca"
Stop Data,"District of Columbia — The accompanying data cover all MPD stops including vehicle, pedestrian, bicycle, and harbor stops for the period from January 1, 2023 – June 30, 2024. A stop may...",2025-07-19,https://catalog.data.gov/dataset/stop-data-b6fdf,data.gov,catalog.data.gov,"arrest, crime, dc, dc-gis, district-of-columbia, force, mpd, officer-contact, police, public-safety, safety, stop-incident-data, stop-incidents, washington-dc"
Trips by Distance,Department of Transportation — Updates are delayed due to technical difficulties. How many people are staying at home? How far are people traveling when they don’t stay home? Which states and...,2025-07-19,https://catalog.data.gov/dataset/trips-by-distance,data.gov,catalog.data.gov,"counties, county, covid-19, distance, mobility, state, states, travel, trip, trips"
MTA Subway Stations and Complexes,"State of New York — A dataset listing all subway and Staten Island Railway stations, with data aggregated by station complex. This dataset includes information on station names, their...",2025-07-19,https://catalog.data.gov/dataset/mta-subway-stations-and-complexes,data.gov,catalog.data.gov,"coordinates, new-york-city-transit, nyct, sir, staten-island-railway, station-complexes, stations, subway, subway-stations"
Electricity Data: Net Generation from Electricity Plants Application Programming Interface (API),"Department of Energy — This API provides data on U.S. electricity generation by fuel type, i.e., coal, petroleum, natural gas, nuclear, hydroelectric, wind, solar, geothermal, and wood....",2025-07-19,https://catalog.data.gov/dataset/electricity-data-net-generation-from-electricity-plants-application-programming-interface-,data.gov,catalog.data.gov,"api, electricity-generation, electricity-plants, net-generation"
NIST Tables of X-Ray Mass Energy-Absorption Coefficients and Mass Attenuation Coefficients - SRD 126,National Institute of Standards and Technology — Tables of X-Ray Mass Attenuation Coefficients and Mass Energy - Absorption Coefficients from 1 keV to 20 MeV for Elements Z = 1 to 92 and 48 Additional Substances of...,2025-07-19,https://catalog.data.gov/dataset/nist-tables-of-x-ray-mass-energy-absorption-coefficients-and-mass-attenuation-coefficients-c74d9,data.gov,catalog.data.gov,masses
Crime Incidents,"City of Philadelphia — Crime incidents from the Philadelphia Police Department. Part I crimes include violent offenses such as aggravated assault, rape, arson, among others. Part II crimes...",2025-07-19,https://catalog.data.gov/dataset/crime-incidents-285df,data.gov,catalog.data.gov,"philadelphia-police..., public-safety"
Federal School Code List for Free Application for Federal Student Aid (FAFSA),Department of Education — The Federal School Code List contains the unique codes assigned by the Department of Education for schools participating in the Title IV federal student aid programs....,2025-07-19,https://catalog.data.gov/dataset/federal-school-code-list-for-free-application-for-federal-student-aid-fafsa-6cefe,data.gov,catalog.data.gov,"5474ef49-ba39-40d2-..., college, fafsa, student-loans, university"
The NOAA NCEI Global Marine Microplastics Database (1972-present),"National Oceanic and Atmospheric Administration, Department of Commerce — Microplastics (i.e., plastics measuring less than 5mm) pollution is a growing problem affecting coastal communities, marine ecosystems, aquatic life, and human...",2025-07-19,https://catalog.data.gov/dataset/the-noaa-ncei-global-marine-microplastics-database-1972-present,data.gov,catalog.data.gov,"(temperatur, 0370r2, 06nwee, 09pkb9, 0ccb5u, 1-l sample bottle, 123ce1, 139deu, 1rp301, 226pkb, 22yr0k, 26430g, 2m20xb, 2x9kku, 30th antarctic expedition), 31jgex, 35f99t, 383y9u, 3bfht5, 3jk15t, 3kc69k, 4520ra, 4jpdwp, 4m115g, 56jd45, 5xfhcf, 6d80ce, 6ngb2h, 77wg2k, 83849b, 897c1n, 8a0wyc, 8hhw34, 93j4b6, 96bcu7, 9rfule, 9xjug9, a03jjg, a6c6b1, a8rcbd, adventure..., adventure..., akademik..., alaska, aluminum bucket, an leg 7, an leg 9 till 11)..., angeles alvarino..., antarctic..., atlantic ocean, australia, avani net..., b0c93n, b8lx93, bahamas, beam trawl, beibu gulf, bffy91, bmekjc, bottom trawling, box corer, brazil, bulgarian black sea, c1w8uh, c75pak, cage, canada, canary islands, chile, chla: trios..., columbia, comac enterprise, costa rica, ctd: idronaut..., cu2ge7, cylindrical crab trap, d7b70t, day grab, dck5w1, dfthmr, dip net, dissecting microscope, dmm5wt, dominican republic, dongfeng race team, due to swapped..., e28yl3, ea11n3, east-siberian sea, eastern mediterranean sea, eastern pacific ocean, ede1pt, efd6mk, ekj0l9, ekman dredge, ekman grab, equatorial guinea, erwncy, etl10f, european commission idem, f1kauu, field observation, fish diet analysis, fish gut analysis, fisheries, fjm26n, france, g4x6p2, g5hm13, gabes gulf, galã¡pagos, gfgly1, glass jar, global, global change and..., global ocean, great barrier reef, greece, guatemela, gulf of lion, gulf of mexico, gulf of venice, gy7klk, h1mene, h1r14m, h34ekt, h4mbxj, hand collection, hand line, hand picking, handpicking, hkp7pb, i-marcat, intake seawater pump, italian antarctic..., j1xpr6, kenya, kf4klc, ktldd1, kubiena box, kuroshio current, kxw1j8, la71jf, laptev sea, levantine sea, longline with hooks, lprrlm, lubkcp, m8nu9g, manila bay, manta net, mapfre, marie..., market purchase, megacorer, metal scoop, metal shovel, metal spoon, mexico, microplastic concentration, microplastic ingestion, microplastics, minnow trap, mk0dl7, mrv alba na mara, mrv scotia, ms malippo, ms âmalippoâ, mv maersk launcher, mv maersk transporter, n1ppyl, n37ey9, narragansett bay, nbm4km, nccos sponsored research, ncll0f, ncwweh, ndfww7, net tow, net tows, netmk9, neuston, neuston net, new horizon (call..., new zealand, nmmxkb, noaa restore..., north atlantic..., north-west..., northwest pacific, northwestern..., nureiev, nw mediterranean sea, ocean pack, oceanography, okeanos explorer..., orv alguita, p6l6af, pacific ocean, pco2: licor 840-a, pelagic habitat, pelagic sargassum, petite ponar benthic grab, plastic, plastics in the..., playa grande..., pnubr9, polycarbonate bottles, purse seine net, pvc cylinder, pytfge, quadrat, r/v aegeao, r/v akademik..., r/v capân bert, r/v celtic voyager, r/v filia, r/v kiya, r/v mediterranean explorer, r/v mtafiti, r/v tara, r/v xuelong, rcr7ln, red bamar, remotely operated vehicle, research on the..., restore project-..., restore science program, rj6bcx, rovs, rrs discovery, rv celtic explorer, rv iv lluerna, rv orion, rv pelagia, rv polarstern, rv professor kaganovskiy, rv sir john murray, rv stad amsterdam, rv xiang yang hong 03, s.a. agulhas ii..., sabiki hook and..., salinitã¤t), san francisco bay, saronikos gulf, scotland, scripps..., sea of oman, sediment grab sampler, shipek grab sampler, shovel, spain, sri lanka, stainless steel bucket, stainless steel sampler, stainless steel shovel, stainless steel spatula, stainless steel spoon, stainless-steel spatula, stranding, sun hung kai scallywag, surface gillnet, surface plastic debris, surface plastic..., surface water intake, sv mir, sv rainbow warrior, sv sea dragon, taiwan, team akzonobel, team brunel, tgpmfr, tkm7fj, trowel, ttmnde, turn the tide on plastic, u21dkx, ugu4pm, united arab emirates, united kingdom, united states, van dorn sampler, van veen grab, van veen grab sampler, vestas 11th hour racing, water pump, waterbodies, wdpk8y, western indian ocean, western mediterranean, western north pacific ocean, wu1nry, x3twuh, x54f7a, ymf0nm, ymxdhp, ypxrbr, zooplankton net"
Chicago Population Counts,"City of Chicago — Population totals for groupings commonly used in other datasets. Not all values are available for all years. Note that because the ""Citywide"" rows roll up the values...",2025-07-19,https://catalog.data.gov/dataset/chicago-population-counts,data.gov,catalog.data.gov,"census, federal, link-to-article-present, population"
National Intimate Partner and Sexual Violence Survey (NISVS) Series,"Department of Justice — The National Intimate Partner and Sexual Violence Survey (NISVS) is an ongoing nationally representative survey that assessed experiences of sexual violence,...",2025-07-19,https://catalog.data.gov/dataset/national-intimate-partner-and-sexual-violence-survey-nisvs-series-7e78b,data.gov,catalog.data.gov,"alaskan-natives, demographic-characteristics, domestic-violence, intimate-partner-violence, medical-history, native-americans, sexual-assault, stalking, victimization, violence-against-women"
"Nutrition, Physical Activity, and Obesity - Youth Risk Behavior Surveillance System","U.S. Department of Health & Human Services — This dataset includes data on adolescent's diet, physical activity, and weight status from Youth Risk Behavior Surveillance System (YRBSS). This data is used for...",2025-07-19,https://catalog.data.gov/dataset/nutrition-physical-activity-and-obesity-youth-risk-behavior-surveillance-system,data.gov,catalog.data.gov,"adolescents, dnpao, fruit, obesity, overweight, physical-activity, soda, tv, vegetables, yrbss"
Petroleum Data: Prices Application Programming Interface (API),"Department of Energy — Prices of petroleum products and crude oil. Weekly, monthly, and annual data available. Users of the EIA API are required to obtain an API Key via this registration...",2025-07-19,https://catalog.data.gov/dataset/petroleum-data-prices-application-programming-interface-api,data.gov,catalog.data.gov,"api, crude-oil, crude-oil-prices, diesel-fuel, fuel, fuel-prices, gasoline, gasoline-prices, heating-oil, jet-fuel, motor-gasoline, petroleum, petroleum-prices, residual-fuel"
Public customer service operations records,Department of Homeland Security — Records from operating a customer call center or service center providing services to the public. Services may address a wide variety of topics such as understanding...,2025-07-19,https://catalog.data.gov/dataset/public-customer-service-operations-records-6f74b,data.gov,catalog.data.gov,"customer-service, public"
Adoptable Pets,Montgomery County of Maryland — This dataset contains a list of shelter animals that are ready to be adopted from the Montgomery County Animal Services and Adoption Center at 7315 Muncaster Mill...,2025-07-19,https://catalog.data.gov/dataset/adoptable-pets,data.gov,catalog.data.gov,"adoptable, animals, cat, dog, pets, police"
Hate Crimes 2017-2025,City of Austin — A dataset of crimes that occurred in the designated time period that are being investigated as hate crimes. In APD's opinion these cases have met the FBI's...,2025-07-19,https://catalog.data.gov/dataset/hate-crimes-2024,data.gov,catalog.data.gov,"austin-police, hate, hate-crime, police"
Monthly Tourism Statistics: Outbound Travel by World Regions,Department of Commerce — Monthly U.S. citizen departures are collected and reported in Tourism Industries U.S. International Air Travel Statistics (I-92 data) Program.,2025-07-19,https://catalog.data.gov/dataset/monthly-tourism-statistics-outbound-travel-by-world-regions-3bd0d,data.gov,catalog.data.gov,not-applicable
Vehicle Fuel Type Count by Zip Code,"State of California — These reports provides vehicle counts broken down by ZIP code, model year, fuel type, make and duty (light/heavy) of registered vehicles with specific as of dates.",2025-07-19,https://catalog.data.gov/dataset/vehicle-fuel-type-count-by-zip-code,data.gov,catalog.data.gov,"battery-electric, california-zip-codes, diesel, ethanol, fuel-cell, fuel-type, gasoline, hybrid-gas, plug-in-hybrid"
Quarterly Retail Sales Tax Data by County and City,State of Iowa — Retail Sales Tax Data by County and City,2025-07-19,https://catalog.data.gov/dataset/quarterly-retail-sales-tax-data-by-county-and-city,data.gov,catalog.data.gov,"retail, sales, tax"
Financial Fraud,Department of Homeland Security — This dataset includes infomration about how HSI willl continue to leverage its unique investigative authorities to investigate financial fraud schemes.,2025-07-19,https://catalog.data.gov/dataset/financial-fraud,data.gov,catalog.data.gov,fraud
"TIGER/Line Shapefile, 2023, County, Gates County, NC, Area Hydrography","U.S. Census Bureau, Department of Commerce — The TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master...",2025-07-19,https://catalog.data.gov/dataset/tiger-line-shapefile-2023-county-gates-county-nc-area-hydrography,data.gov,catalog.data.gov,"37073, county or equivalent entity, gates, hydrography, polygon"
National Bridge Inventory,"Federal Geographic Data Committee — The National Bridge Inventory dataset is as of June 27, 2024 from the Federal Highway Administration (FHWA) and is part of the U.S. Department of Transportation...",2025-07-19,https://catalog.data.gov/dataset/national-bridge-inventory-abd5a,data.gov,catalog.data.gov,ngda-fgdc-gda-trans...
Race and ethnicity of the national Medicaid and CHIP population,U.S. Department of Health & Human Services — This data set includes annual counts and percentages of Medicaid and Children’s Health Insurance Program (CHIP) enrollees by race and ethnicity overall and by three...,2025-07-19,https://catalog.data.gov/dataset/race-and-ethnicity-of-the-national-medicaid-and-chip-population,data.gov,catalog.data.gov,"chip, medicaid, t-msis-analytic-files"
Diabetes + Hypertension (comorbidity),Allegheny County / City of Pittsburgh / Western PA Regional Data Center — This data set provides de-identified population data for diabetes and hypertension comorbidity prevalence in Allegheny County. The data is provided by three managed...,2025-07-19,https://catalog.data.gov/dataset/diabetes-hypertension-comorbidity,data.gov,catalog.data.gov,"achd-dash, blood-pressure, comorbidity, diabetes, hypertension, social-determinants..., type-2-diabetes-mellitus"
American Housing Survey (AHS),"Department of Housing and Urban Development — The AHS is the largest, regular national housing sample survey in the United States. The U.S. Census Bureau conducts the AHS to obtain up-to-date housing statistics...",2025-07-19,https://catalog.data.gov/dataset/american-housing-survey-ahs,data.gov,catalog.data.gov,"ahs, american-housing-survey, apartments, census-bureau, decisionmaking, development, equipment, family-composition, fuels, housing-costs, housing-statistics, income, market-research, mobile-homes, movers, neighborhood-quality, planning, single-family-homes, vacant-homes"
"CBP List of of Port of Entries by Land, Air and Sea",Department of Homeland Security — This datasets provides a Port of Entry in any state by clicking on the map.,2025-07-19,https://catalog.data.gov/dataset/cbp-list-of-of-port-of-entries-by-land-air-and-sea,data.gov,catalog.data.gov,"boarder, land, map, passenger-manifest, port-of-entry, sea"
Third Generation Simulation Data (TGSIM) I-395 Trajectories,"Department of Transportation — The main dataset is a 232 MB file of trajectory data (I395-final.csv) that contains position, speed, and acceleration data for non-automated passenger cars, trucks,...",2025-07-19,https://catalog.data.gov/dataset/third-generation-simulation-data-tgsim-i-395-trajectories,data.gov,catalog.data.gov,"aerial-videography, automated-vehicles, human-automated-veh..., infrastructure-base..., intelligent-transpo..., its-joint-program-o..., multi-modal-trajectories, tgsim, third-generation-simulation, vehicle-trajectory-data"
National Vulnerability Database,National Institute of Standards and Technology — Security automation reference data is currently housed within the National Vulnerability Database (NVD). The NVD is the U.S. Government repository of security...,2025-07-19,https://catalog.data.gov/dataset/national-vulnerability-database-8ebf8,data.gov,catalog.data.gov,"800-53, checklists, cve, cvss, nvd, scap, vulnerability"
NIST Chemistry WebBook - SRD 69,National Institute of Standards and Technology — The NIST Chemistry WebBook provides users with easy access to chemical and physical property data for chemical species through the internet. The data provided in the...,2025-07-19,https://catalog.data.gov/dataset/nist-chemistry-webbook-srd-69-de237,data.gov,catalog.data.gov,"appearance-energy, boiling-point, chemical-data, chemical-structure, constants-of-diatom..., electron-affinity, electronic-and-vibr..., enthalpy, entropy, gas-basicity, gas-chromatography, heat-capacity, heat-of-formation, inchi, inchikey, ion-energetics, ionization-potential, ir-spectrum, mass-spectrum, proton-affinity, reaction-thermochemistry, retention-index, sound-speed, thermal-conductivity, thermochemical-data, thermochemistry, thermodynamic-data, thermophysical-flui..., uv-vis-spectrum, vapor-pressure"
Federal Railroad Administration GIS Web Mapping Application,Department of Transportation — The GIS Web Mapping Application is design to have the look and feel as Google Earth. The primary functionality is to provide the user information about FRA's rail...,2025-07-19,https://catalog.data.gov/dataset/federal-railroad-administration-gis-web-mapping-application,data.gov,catalog.data.gov,"amtrak-stations, grade-crossing, grade-crossings, highway-crossing, highway-safety, highway-user, mileposts, quiet-zones, rail-100k-network, rail-accident, railroad-safety, suicide, trespasser"
FHEO - Fair Housing Act Cases Filed by Year and State,Department of Housing and Urban Development — The Fair Housing Act Cases Filed by Year and State with the Bases dataset summarizes the cases filed as a result of complaints made regarding violations of the Fair...,2025-07-19,https://catalog.data.gov/dataset/fair-housing-act-cases-filed-by-year-and-state,data.gov,catalog.data.gov,"cases, color, disability, equal, fair-housing, family-status, national-origin, race, religion, sex"
Registered Farm Labor Contractor Listing,Department of Labor — List of eligible farm labor contractors certified under the Migrant and Seasonal Agricultural Worker Protection Act,2025-07-19,https://catalog.data.gov/dataset/registered-farm-labor-contractor-listing-5cd50,data.gov,catalog.data.gov,"agriculture, flc, whd"
System for Award Management (SAM) API,"General Services Administration — The SAM API is a RESTful method of retrieving public information about the businesses, organizations, or individuals (referred to as entities) within the SAM entity...",2025-07-19,https://catalog.data.gov/dataset/system-for-award-management-sam-api,data.gov,catalog.data.gov,"acquisition, api, award, contracts"
New York City Population By Neighborhood Tabulation Areas,City of New York — Population Numbers By New York City Neighborhood Tabulation Areas The data was collected from Census Bureaus' Decennial data dissemination (SF1). Neighborhood...,2025-07-19,https://catalog.data.gov/dataset/new-york-city-population-by-neighborhood-tabulation-areas,data.gov,catalog.data.gov,"city, dcp, growth, neighborhood, nta, planning, population, tabulation"
PubChem,"U.S. Department of Health & Human Services — PubChem contains the chemical structures of small organic molecules and information on their biological activities. PubChem includes substance information, compound...",2025-07-19,https://catalog.data.gov/dataset/pubchem-13cb9,data.gov,catalog.data.gov,"api, chemistry-physical, community-health, dataset, organic-chemicals"
Carrier,"Department of Transportation — This is a ""daily difference"" dataset. See dataset attachment ""FMCSA Dataset Description and Data Definitions - Select Datasets"" for more information. Records for...",2025-07-19,https://catalog.data.gov/dataset/carrier,data.gov,catalog.data.gov,"active, for-hire-motor-carriers, operating-authority, registration-status, revoked, suspended"
National Database for Clinical Trials Related to Mental Illness (NDCT),U.S. Department of Health & Human Services — The National Database for Clinical Trials Related to Mental Illness (NDCT) is an extensible informatics platform for relevant data at all levels of biological and...,2025-07-19,https://catalog.data.gov/dataset/national-database-for-clinical-trials-related-to-mental-illness-ndct,data.gov,catalog.data.gov,"clinical-trials, mental-health, mental-illness"
Disability and Health Data System (DHDS),U.S. Department of Health & Human Services — Disability and Health Data System (DHDS) is an online source of state-level data on adults with disabilities. Users can access information on six functional...,2025-07-19,https://catalog.data.gov/dataset/disability-and-health-data-system-dhds,data.gov,catalog.data.gov,"dhds, disability"
"TIGER/Line Shapefile, 2020, Nation, U.S., 2020 Census Urban Area","U.S. Census Bureau, Department of Commerce — The TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master...",2025-07-19,https://catalog.data.gov/dataset/tiger-line-shapefile-2020-nation-u-s-2020-census-urban-area,data.gov,catalog.data.gov,"nation, polygon, u.s., ua, united states, urban area"
Texas Unclaimed Property Listing,"City of Austin — To access the Texas Unclaimed Property dataset, please send a request to up.dbrequests@cpa.texas.gov. With each request, please provide your name, company name,...",2025-07-19,https://catalog.data.gov/dataset/texas-unclaimed-property-listing,data.gov,catalog.data.gov,"abandoned, abandonment, claim, claims, holder, remit, remitted, texas-code-title-6-..., unclaimed, unclaimed-property, unclaimed-property-listing"
EMAG2v3: Earth Magnetic Anomaly Grid (2-arc-minute resolution),"National Oceanic and Atmospheric Administration, Department of Commerce — EMAG2v3 is a global Earth Magnetic Anomaly Grid compiled from satellite, ship, and airborne magnetic measurements. It is a significant update of the previous release...",2025-07-19,https://catalog.data.gov/dataset/emag2v3-earth-magnetic-anomaly-grid-2-arc-minute-resolution2,data.gov,catalog.data.gov,"doc/noaa/nesdis/ncei, doc/noaa/nesdis/ngdc, earth science, geographic region, geomagnetism, global, magnetic anomalies, magnetic field, magnetic intensity, national centers..., national..., nesdis, noaa, solid earth, u.s. department of commerce"
Position Description Library,Department of Homeland Security — Used for Suitability and Fitness Adjudication for civilian employees and assists in determining the level of risk and sensitivity of positions in the competitive...,2025-07-19,https://catalog.data.gov/dataset/position-description-library,data.gov,catalog.data.gov,"employee, library, pd, position-description"
2025 State Employee Pay,"State of Missouri — Pay Information for calendar year 2025 for the employees of the State of Missouri by their Agency of employment, Position Title or Employee name.",2025-07-19,https://catalog.data.gov/dataset/2025-state-employee-pay,data.gov,catalog.data.gov,"government, dataset"
RECA Awards by Place of Residence (State/Country) as of [date],"Department of Justice — The report titled RECA Awards by Place of Residence (State/Country) as of [current date], reflects the number of claims filed, pending, denied, approved, and...",2025-07-19,https://catalog.data.gov/dataset/reca-awards-by-place-of-residence-state-country-as-of-date,data.gov,catalog.data.gov,"awarded, awards, civil, civil-division, claims, department-of-justice, doj, log, outreach, radiation-exposure-..., reca"
"TIGER/Line Shapefile, 2019, 2010 nation, U.S., 2010 Census 5-Digit ZIP Code Tabulation Area (ZCTA5) National","U.S. Census Bureau, Department of Commerce — The TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master...",2025-07-19,https://catalog.data.gov/dataset/tiger-line-shapefile-2019-2010-nation-u-s-2010-census-5-digit-zip-code-tabulation-area-zcta5-na,data.gov,catalog.data.gov,"nation, polygon, u.s., united states, zcta, zip code, zip code tabulation area"
Enhanced Global Steel Trade Monitor,Department of Commerce — Enforcement and Compliance's Global Steel Trade Monitor provides global import and export trends for the top countries trading in steel mill products.To supplement...,2025-07-19,https://catalog.data.gov/dataset/enhanced-global-steel-trade-monitor,data.gov,catalog.data.gov,"exports, imports, sima, steel, steel-mill-products, trade, u-s-steel"
