title,content,date,url,author,domain,categories
"You’re Still Young, Do It While You Can","The words above – those in the title of this post – confuse me. And that means I’m confused quite often as I hear these words on quite a regular basis. In fact, these very words were spoken to me as recently as yesterday after I talked about my travels of the past year to an interested person I had just met. Let me break down these words and try to explain why I always end up standing there in silence, with a distorted attempt of a polite smile on my face, every time I hear them. Young, old, middle-aged…I’m a firm believer that one’s age, in terms of how many years they have been present on planet Earth, is a poor indication of a person’s abilities, life views and general lifestyle decisions. However, that doesn’t stop us from using these numbers to stereotype and make broad assumptions about other...","June 15th, 2010",https://wanderingearl.com/youre-still-young-do-it-while-you-can/,Derek,wanderingearl.com,Travel
The Middle Of Nowhere Is Where I Want To Be,"I have made a decision. From now on, I will be spending more time in the middle of nowhere. Cities and towns have their benefits, and Bucharest has certainlytreated me wellthis year, but something happened last weekend that made me realize how much I prefer to be somewhere remote, somewhere like the middle of nowhere. During that weekend, a friend and I visited a section of the Carpathian Mountains located between the Romanian towns of Buzau and Brasov. We arrived by car and early Saturday morning we took off into the countryside, quickly finding ourselves having to navigate an endless collection of dirt roads, few of which existed on any map. As I drove, I turned left and I turned right whenever I had the urge, never knowing or caring where such a decision would lead. We passed through and stopped at endless villages throughout the day, such isolated villages...","October 8th, 2012",https://wanderingearl.com/the-middle-of-nowhere-is-where-i-want-to-be/,Derek,wanderingearl.com,Travel
I Think I’ll Travel To South Africa On Saturday,"As usual, my next set of travel plans have all come together at the last minute. Actually, in this case, it didn’t come together at the last minute, but at the very last minute. I will travel to South Africa on Saturday. Let me just recap the past couple of weeks. After my Eurail trip came to an end, I traveled to Istanbul in order to meet up with some friends for about ten days. I then flew for 22 hours in order to get back to the US just in time for Thanksgiving. I arrived the night before (November 23rd), spent the holiday with my family and then immediately began working on my future travel plans. And now, I’m flying out to South Africa on Saturday, this Saturday, in two days time. While these South Africa plans have been in the works for a couple of months now, I...","December 1st, 2011",https://wanderingearl.com/i-think-ill-travel-to-south-africa-on-saturday/,Derek,wanderingearl.com,Travel
The Day I Was Followed By A Secret Agent In Beirut,"Standing at the reception desk of the shabby, low-budget Al-Shabaa Hotel in the Gemmayze neighborhood of Beirut, there was little I could do when the hotel owner informed me that the single room I had booked was no longer available. He apologized several times as he explained that due to the Eid al-Adha holiday, the city was overflowing with travelers and as a result, he was forced to turn all of his hotel rooms into dorm rooms in order to accommodate as many people as possible. My options were to stay in a dorm room with three other people or to sleep on a thin mattress on the roof of the building, where twenty other travelers had already set up their ‘beds’. Considering that there were also people sleeping in the hallways and even two people sharing a narrow bench inside the kitchen, I happily agreed to take a bed...","May 7th, 2012",https://wanderingearl.com/the-day-i-was-followed-by-a-secret-agent-in-beirut/,Derek,wanderingearl.com,Travel
"All Is Well In Istanbul, Thanks To Shakira","Here I am…in Istanbul, where my first two days have been filled with visits to some of the major landmarks of this great city, many of which are within a mere 300 meters of where I happen to be staying. I spent time wandering through the too-impressive-to-describeSultan Ahmed Mosque(Blue Mosque), the massively-domed, basilica-turned-mosque ofAyasofya(Hagia Sophia) and the mind-bogglingly endless labyrinth that isKapalıçarşı(Grand Bazaar), entering each with an intense level of curiosity that was quickly transformed into an overwhelming sense of sheer awe. However, whether that awe and wonder were actually the result of the history and inspiring atmosphere that surrounded me or of the fact that Istanbul itself was no longer a distant and hopeful destination, I do not know. All I do know is that it felt damn good to be exploring a new land once again. But of course, there is much more to exploring than simply enjoying...","October 8th, 2010",https://wanderingearl.com/all-is-well-in-istanbul-thanks-to-shakira/,Derek,wanderingearl.com,Travel
A Traveler’s Perspective On The Death Of Osama,"When I first heard the announcement, I simply stared at the television screen and thought, “Okay, he’s finally dead.” Then, for a few minutes, I sat in silence, able to do nothing but think about all of the people who have died, both on 9/11 and during the years since, as a result of the wars that have followed. When Obama’s speech reached its end, I started to wonder what the eventual outcome would be of this undeniably historic day, hoping that somehow the announcement I just heard would lead to a more unified and peaceful planet. At this point, the crowds began to form. Outside of the White House and on the streets of New York City, people of all races, religions and walks of life began to gather. Within minutes, photo and video images of these gatherings filled the television screen. I must admit that I felt a...","May 7th, 2011",https://wanderingearl.com/a-travelers-perspective-on-the-death-of-osama/,Derek,wanderingearl.com,Travel
Incredible Rio de Janeiro Hang Gliding Experience,"I never thought I’d go hang gliding. Then one day while in Rio de Janeiro my girlfriend said, ‘A friend of mine told me that we should go hang gliding.’ That was all it took. We did 15 minutes of research, made a reservation and two days later we were in anUberon our way to Sao Conrado Beach. It really was time for some Rio de Janeiro hang gliding. The whole experience happened quickly. We met Paulo, the owner of Just Fly Rio and our main instructor, on the beautiful beach. We signed some paperwork at the office of the local Rio de Janeiro hang gliding association. And then, after one last weather check, we hopped into Paulo’s jeep and began the journey to the top of the nearby Pedra Bonita mountain (520 meters high). We were fitted with gear, given a safety lesson and provided with a few minutes...","December 17th, 2018",https://wanderingearl.com/rio-de-janeiro-hang-gliding/,Derek,wanderingearl.com,Travel
Bulgaria: The Best Value Destination On The Planet?,"In a somewhat hazy state of mind this morning, I began to write this post. My haziness is a result of flying from Istanbul to New York City yesterday, a 10-hour flight that, despite being as comfortable as possible for a 10-hour flight, has left me quite exhausted. Anyway, I shall push forward with this post because, as I fell in and out of sleep during that lengthy flight yesterday, I couldn’t stop thinking about Bulgaria. And I decided that I must write a post about this interesting country nestled at the bottom of Southeastern Europe. More specifically, I wanted to write about how, after my recent visit to Veliko Tarnovo, a small town in the center of the country, I became convinced that Bulgaria is possibly the best value destination on the planet. It’s certainly at the top of my list at least. During the five nights/six days that...","March 31st, 2012",https://wanderingearl.com/bulgaria-the-best-value-destination-on-the-planet/,Derek,wanderingearl.com,Travel
"A Decade of Wandering Ends, Another One Begins (Part 2)","The time has come for Part 2 of my “One Decade of Wandering Ends, Another One Begins” post. I wish to start off by thanking everyone who has already commented, spread the word and helped make Part 1 my most rewarding post to date in terms of the interactions it has led to with all of you out there. So, here’s Part 2. Again, this post is part of my list of the first fifty things – places, adventures, thoughts, lessons learned – that pop into my head when I reflect upon my decade of wandering that has now come to an end. Wait, that might not have sounded right. Let me be more clear. The DECADE has come to an end, not my WANDERINGS! Here we go…the second list of 25… Ahh, sweet decade, must we now part ways? What’s that you say?With every end, comes a new beginning?...","December 30th, 2009",https://wanderingearl.com/a-decade-of-wandering-ends-another-one-begins-part-2/,Derek,wanderingearl.com,Travel
Five Steps to Bringing Home More Compelling Photographs This Year,"If you’re planning a travel adventure this year – be it a long-term, multi-country, round-the-world tour or a just a one week vacation – the experience may be a once-in-a-lifetime adventure, culminating what may be years of planning and preparation that you’ll want to remember with some great images. Unfortunately, many people come home from their travels disappointed with their photos. Although it may be tempting to hop online, use aman and van deliveryservice and have a fancy, expensive new camera delivered to your door before you go, thinking that will improve your odds of landing beautiful photos, it really has little to do with what camera you use. All too often, too much emphasis is placed on megapixels and the latest wiz-bang technological wonder designed to take any thought and effort out of the photographic process. So here’s some steps you can take that will begin to help you...","March 28th, 2014",https://wanderingearl.com/five-steps-bringing-home-compelling-photographs-year/,Derek,wanderingearl.com,Travel
What Happens When You Drink Tepache in Mexico,"This is what happens when you let your friends drink tepache. Some people really like it… Some people are not so sure how to react… Some take the drink quite seriously… Others need to be fed the stuff… Some find the taste quite pleasant… Some people even look quite bad-ass drinking it… And a rare few seem to be in excruciating pain while the drink goes down… Tepache is a simple Aztec creation (at least in this part of the world) made from the fruity flesh and the rinds of pineapples that are mixed with brown sugar and left to ferment for a few days. But since the fermentation time is so short, it doesn’t quite turn into alcohol and it ends up leaving behind what can only be described as an interesting taste. You can buy this drink from street vendors who ride their bicycle carts around towns and...","March 14th, 2013",https://wanderingearl.com/what-happens-when-you-drink-tepache-in-mexico/,Derek,wanderingearl.com,Travel
Oh How I Love To Eat In Mexico!,"Food plays a major role during my travels. I really enjoy my food, simple as that. And I look forward, each and every day, to the meals that await me wherever I may be. During my recent trip to Mexico, the situation was no different, especially considering how fond I am of the cuisine. I really do love to eat in Mexico and my excitement about the food is only rivaled by my excitement about eating Indian food in India. So, I absolutely could not wait to eat at some of my favorite restaurants, to dig into some of my favorite dishes and to pay a visit to some of my favorite food markets during my travels to Mexico this time around. It should also come as no surprise that, by the time the trip was over, I left Mexico more than satisfied, as usual, with the diverse culinary experiences...","April 9th, 2013",https://wanderingearl.com/oh-how-i-love-to-eat-in-mexico/,Derek,wanderingearl.com,Travel
"Overseas, I Read That It’s Beautiful Over There","This past Tuesday I went to get a haircut in the city of Worcester, Massachusetts, a city that is located about an hour to the west of the city of Boston. I had simply woken up in the morning and decided that it was time to trim the hair and so I asked my uncle, who I was visiting with, where I could find a cheap place for a cut. Thirty minutes later I was sitting in the chair at Supercuts, which, for those of you not familiar with this fine establishment, is a chain of budget hair salons located throughout the USA. And as the woman assigned to cut my hair threw that standard black cape over me and began spraying nearly an entire bottle of water into my thick head of hair, she began to engage in what is quite the standard hairdresser/client chit-chat. “Do you have the...","September 7th, 2011",https://wanderingearl.com/overseas-its-beautiful-over-there/,Derek,wanderingearl.com,Travel
A Spectacular Las Vegas and Grand Canyon Road Trip,"Every now and then while traveling, there comes a week when everything magically falls into place, with one remarkable experience after another. Some moments might have been planned, others spontaneous and several completely unexpected, but together, the result is almost hard to believe, in the best way possible. That was my past week, while on a spectacularLas Vegas Grand Canyon road trip. It all began with… Despite the 118F (48C) temperatures, we roamed up and down The Strip each day, wandered in and out of the hotels and casinos and spent some time in theArts Districtand at theFremont Street Experience. We went to the wacky and trippyMeow Wolf Omega Martart installation as well and paid a visit toGorilla Sushiwhere we partook in their awesome all-you-can-eat sushi deal. And we stayed at the renovatedFlamingo Hotel & Casino, right in the center of the strip. The rooms were large, very comfortable and...","June 22nd, 2021",https://wanderingearl.com/vegas-grand-canyon-road-trip/,Derek,wanderingearl.com,Travel
Our Vacation to South Africa (by Earl’s mom),"Hello everyone. I’m Sue and I’m Derek/Earl’s mom and right now I’m on my way home from the most amazing vacation to South Africa. I asked Derek if I could write a post, and of course, he wouldn’t say no, however, keep in mind that I am not a writer and have never written a post before. When Derek (aka Wandering Earl) was a child and I was a young mother, I would never have imagined that I would be in South Africa with him one day. He was the son that wouldn’t sleep overnight at his friends’ houses, he cried until I returned whenever I left him somewhere and when he went to overnight camp, we received letters begging us to pick him up and get him out of there or else he would never speak to us again. [Earl: You’ve been threatening to tell my readers about this...","February 7th, 2013",https://wanderingearl.com/our-vacation-to-south-africa-by-earls-mom/,Derek,wanderingearl.com,Travel
Optimism In Kurdistan,"*After this post, I’m going to mix things up for the next couple of weeks in order to avoid what might be referred to as “Iraq Overload”. I’ll basically be alternating between posts on Iraq and posts on other topics instead of just writing about Iraq each time. But for now, the post below was written in response to several emails I received, and while short, I do hope that it sheds some light on where Kurdistan might be headed in the near future. There is no shortage of optimism in Iraqi Kurdistan. Locals everywhere, from Dohuk to Erbil to Sulamainiyah, as well as in smaller villages such as Amediya, are eager to point out howcalm and normallife currently is in this part of Iraq. There are smiles on the faces, laughter to be heard and a laid-back approach to life that seems to be embraced by everyone. In every...","December 17th, 2010",https://wanderingearl.com/optimism-in-kurdistan/,Derek,wanderingearl.com,Travel
Interview At JetSetCitizen.com,"This is just a quick post to let everyone know that I was interviewed this week by fellow global citizen, John Bardos, over atJetSetCitizen.com, one of the websites that I’ve really connected with over the past few months. The interview can be foundright hereand I also highly recommend exploring all of the useful, real life information John offers for anyone thinking about traveling or living overseas for an extended period of time. Just have a read through some of the other interviews and you’ll discover exactly how other travelers have managed to turn their travel dreams into reality and lead lives that most people would never imagine to be possible. You just might get some ideas yourself. For those of you making your way here from JetSetCitizen.com, I truly welcome you to the Wandering Earl community! As you might be able to tell after reading a post or two, this...","April 25th, 2010",https://wanderingearl.com/interview-at-jetsetcitizen-com/,Derek,wanderingearl.com,Travel
How Much Would You Pay This Rickshaw Driver In India?,"It’s not a quiz. It’s not a contest. I’m genuinely interested in learning how you would handle the following situation. Three days ago, I spent two hours in theheart of Old Delhiwith a friend of mine who happened to be in the city as well. We wandered through the lanes of Chandni Chowk market, listened to the music inside of a Sikh temple and ate lunch at my favorite parantha-wallah. It was my typical routine. Every time I return to India, this is what I do on my first day in order to get re-adjusted to being back in this country. After lunch, I normally head back to my hotel for an afternoon rest as this is about the time when the long flight and time zone change start catching up with me. The distance between the part of Chandni Chowk market where we finished wandering the other day and...","October 7th, 2013",https://wanderingearl.com/how-much-would-you-pay-this-rickshaw-driver-india/,Derek,wanderingearl.com,Travel
Traveling With Technology & How I Keep It All Safe,"Most travelers carry some technology, some combination of gadgets, with them these days as they bounce around the world. Yet some travelers actually don’t carry any technology with them at all. It all depends on one’s needs. For me, in order to get my blogging/online work done, ensure I read often and keep me as connected to friends and family around the world as I can, I always travel with the following: Macbook Pro 13.3” RetinaPanasonic Lumix ZS20 CameraSamsung Google Nexus S smartphoneKindle eReader (You can read more about the items I travel with on my “Travel Gear” page.) This is an ideal combination of ‘stuff’ for my situation. It’s not so much that I am weighted down, having to drag around two extra daypacks with me everywhere I go, but at the same time, it’s enough to help me run my blog and other online projects while living a...","June 27th, 2013",https://wanderingearl.com/traveling-with-technology-how-i-keep-it-safe/,Derek,wanderingearl.com,Travel
The Benefits of TSA Pre✓®,"When I traveled to Las Vegas ten days ago, I forgot to do one important thing when I booked my flight. And the result of this momentarily lapse was a long, forty minute wait to pass through security at Orlando International Airport. Normally, when I’m at a US airport I pass through the TSA Pre✓® lane – the speedy security lane for pre-screened passengers. But this time, I could only watch the speedy lane from the chaos of seven long regular security lanes merging into one, creeping slowly along as the frustration of those around me grew with each minute. Why was I in the regular security lane this time around? When booking my flight, I had forgotten to enter myKnown Traveler Numberinto the reservation. Simple as that. And with myKnown Traveler Number, the words “TSA Pre✓®” are printed across my boarding passes, allowing me to zip through the dedicated...","December 29th, 2015",https://wanderingearl.com/the-benefits-of-tsa-precheck/,Derek,wanderingearl.com,Travel
Why I Took A Short Break From Everything,"It’s me, Earl. Back again. As you might have noticed, I took a short break from the blog. It started when I led my latest India tour back in February and continued as I took a ‘vacation’ once that tour came to an end. It wasn’t a planned break. I would sit down and try to write in the beginning but it just wasn’t happening. Then one day in the middle of March, while on Siquijor Island in the Philippines, I made the decision to stop trying until I felt ready to write. This morning I woke up and decided I was ready. And so I write. Not quite sure where this post will lead so I guess we’ll both find out in a few moments. The reason I took a break from the blog was that I simply needed some time for myself, time to concentrate on a few...","April 21st, 2016",https://wanderingearl.com/why-i-took-short-break-from-everything/,Derek,wanderingearl.com,Travel
Wandering Earl Tours: Announcing “Socotra Island 2014”!,"A little over a month ago, I mentioned my desire to organize aWander Across Socotra Island Touras part of my Wandering Earl Tours project. I had recently returned from my trip to Yemen at the time and my experiences on Socotra, that remote Yemeni island in the Indian Ocean, were so incredibly memorable and unlike anything I had ever experienced before, that I just had to put together a tour. And from that single mention of the idea on the blog a month ago, I ended up with over twenty people on the ‘early list’. The ‘early list’ is what I use to gather the names of those who are interested in the tours I am planning before I have finalized all of the details. Once the details are finalized, I then email everyone on that ‘early list’ and give them a chance to confirm a spot on the tour...","July 25th, 2013",https://wanderingearl.com/wandering-earl-tours-socotra-island-2014/,Derek,wanderingearl.com,Travel
6 Relaxing Spots in Japan’s Capital,"For those visiting Japan, it’s crucial to find the perfect place to stay. But considering the grueling journey to get there, the perfect place to stay has to be relaxing first and foremost. And there are plenty of places to kick back and relax in Japan. But this famous tourist spot is such an enormous destination that you’ll likely be as overwhelmed as you are entranced by all there is to see. Whether it’s a warm, soothing onsen, a peaceful stroll through an enchanting garden, or a calming, traditional tea room, you’ll definitely be spoilt for choice in your options. Lets’ dive in! Below are the top six relaxing spots in Tokyo. Who doesn’t love a good movie on their comfy couch? Well here in Shinjuku, amidst the bustling crowds and neon lights, you can find a serenely relaxing, atmospheric movie lounge dedicated to complete and total viewing comfort. With...","July 15th, 2019",https://wanderingearl.com/6-relaxing-spots-in-japans-capital/,Derek,wanderingearl.com,Travel
The Day US Customs Found A Bullet In My Pocket,"On the flight from Delhi to Washington D.C., I spent a good two hours staring at the customs form that I was required to fill out. I had completed every section of the form, except for one. I just wasn’t quite sure if mentioning Pakistan and Afghanistan in the box that asked me to list the countries I had visited was such a good idea. As I wrote down the other countries I’d been to on this trip – Australia, Singapore, Thailand and India – I seriously wondered if I could get away with not listing the other two. (Of course, I wasn’t about to risk it and so I wrote them all down in the end.) Several hours later, on the ground in Washington D.C., I approached the Immigration Counter and handed over my form. The Immigration Officer swiped my passport, glanced at his computer screen and almost immediately...","September 23rd, 2010",https://wanderingearl.com/the-day-us-customs-found-a-bullet-in-my-pocket/,Derek,wanderingearl.com,Travel
Island Hopping Like a Local: Discovering Koh Samui’s Neighbors,"Koh Samui– does it need an introduction? Thailand’s most beloved island. It offers everything you might picture when thinking of the ideal Thai island getaway. Yes, we’re talking about palm-fringed beaches, sun-drenched hammocks, turquoise waters, and crazy nightlife. While most travelers are content soaking up the laid-back lifestyle and luxury on Samui itself, the true magic lies beyond its shores. Do you crave a bit more adventure? Island hop like a local to open the door to a world of hidden snorkel spots, secluded beaches, and cultural gems. But wait! Before giving you your island-hopping itinerary, let’s first walk you throughhow to get from Bangkok to Koh Samui. The most budget-friendly and efficient option is booking a bus and ferry combo. This journey will take you through southern Thailand’s scenic countryside before you are whisked across the water to Samui. Once on Koh Samui, the archipelago awaits. Here’s your guide...","May 27th, 2025",https://wanderingearl.com/island-hopping-like-a-local-koh-samui-archipelago/,Derek,wanderingearl.com,Travel
Two Weeks in Kyoto: Everything You Need to Know,"Japan had been on my list for a LONG time. For some reason though, I always struggled to make a trip happen. But finally, it happened! And since I was excited to make it here, I didn’t want it to be a quick trip. In the end, we decided to spend 1 month total in Japan. We spent the first two weeks in Kyoto and it was perfect. Every day was rewarding and we didn’t regret spending two weeks in this city at all. It’s calm, picturesque, friendly and full of activities and places to visit. The food is ever so tasty, it’s easy to get around and it’s also very affordable. It really was the ideal base. We also were there during autumn and it was gorgeous as a result. The abundant nature and truly spectacular colors were far beyond anything we could have hoped for and it certainly...","December 19th, 2022",https://wanderingearl.com/two-weeks-in-kyoto-everything-you-need-to-know/,Derek,wanderingearl.com,Travel
Air-Conditioner Repair… Mexico Style,"Rarely do I use the air-conditioner in my apartment here in Mexico. As long as I open up all the windows, turn on the two main fans in the living room and open the balcony door, the temperature inside is usually bearable, even when the temperature outside reaches 100 degrees (35 C). Usually. Last Monday, this was not the case as my lungs and nostrils seemed to catch fire with every breath I inhaled and walking from the bedroom to the kitchen felt like I was swimming through a hot tub filled with molten lava. Okay, it wasn’t that bad but I was sweating heavily despite sitting directly under the fan. And so, on this occasion, I decided to turn on the air-conditioning unit for the first time. Unfortunately, when I pressed the “ON” button on the remote control, nothing happened, and after opening the unit and fiddling around with...","May 14th, 2011",https://wanderingearl.com/air-conditioner-repair-mexico-style/,Derek,wanderingearl.com,Travel
Is Mexico Safe To Visit?,"“Is Mexico safe to visit?” is a question that not only am I asked quite often but a question that I see popping up all across the internet as well. And due to the fact that, just about ten days ago, I finished leading my two-week Wander Across Mexico tour, a tour that involved me taking a group of ten fellow travelers around this very country, I figured this would be a good time to bring the topic up on my blog. During those two weeks that we were in Mexico, our group visited approximately ten different destinations located in four different states. We slept in six different towns and cities and we covered a distance of around 2000 kilometers (1200 miles) from the starting point,Playa del Carmen, to the ending point, Oaxaca. Basically, we traveled across the entire southern part of Mexico. And while I could write an entire...","April 4th, 2013",https://wanderingearl.com/is-mexico-safe-to-visit/,Derek,wanderingearl.com,Travel
My Mexican Neighborhood Teaches Me About Making Judgments,"A white, rusty, beat-up, early 1980s pickup truck came to a screeching halt only seconds after driving right by me. And as I stood on the side of the road, my heart began to beat a little faster as the truck shifted into reverse and backed up at a frighteningly fast speed. Again, the tires screeched,this time as the truck stopped right in front of me. The driver, a large man with a torn and dirtied t-shirt, and a serious, angry-looking face, remained in his seat while the passenger, an even larger man with a ripped t-shirt and lack of any expression resembling a smile, jumped out of the truck and approached me. Without a word he pointed at himself, continuously tapping his own chest as if trying to emphasize that I somehow had done him some harm.He then stretched both of his arms towards me, and without giving me...","February 13th, 2010",https://wanderingearl.com/a-scary-man-in-a-truck-teaches-me-about-making-judgments/,Derek,wanderingearl.com,Travel
The Strange Habits Of A Traveler,"Why is it that whenever I return to the US I instantly stop feeling like a traveler? While my traveler’s mindset certainly does help me view these familiar surroundings in a new light, just as Tom pointed out in thecommentsof my last post, in the end, something just feels different. However, this morning, while putting on my shoes moments before stepping outside, I think I finally discovered the root of the issue. And it all has to do with juggling socks. For some bizarre reason, and I do this religiously while traveling, within minutes of waking up each morning, I pull out three, balled-up pairs of socks from my backpack (if a pair is dirty I’ll use a ball of tissue in its place) and start juggling. I usually walk around the room while juggling, trying a few nifty behind-the-back and under-the-leg tricks before attempting my most daring trick, juggling...","May 21st, 2010",https://wanderingearl.com/the-strange-habits-of-a-traveler/,Derek,wanderingearl.com,Travel
Atlantic City: Two Days Of Losing Money,"Over the past few years, every time I visit my friends in NYC, a most interesting phenomenon has taken place. We’ll be sitting around one random morning, perhaps in the living room of my friends’ apartment or maybe at the funky, yes, I said funky, Tillie’s Brooklyn Cafe, a few blocks away, and we’ll be discussing the usual topics that we discuss during my yearly visits. These topics include our desire to become stand up comedians, our goal of one day owning our own hostel and whether or not walnut raisin cream cheese should legally be allowed to be smeared onto an onion bagel. However, whatever the topic, there always comes a moment when our conversation, after twisting and turning in every possible direction, suddenly leads to one idea that always seems so brilliant at the time. And then, 2 hours after that moment of brilliance strikes, the three of...","September 2nd, 2011",https://wanderingearl.com/atlantic-city-losing-money/,Derek,wanderingearl.com,Travel
I Can’t Believe I’m Back in South Africa!,"Walking from the airplane towards the immigration area, I noticed that I was walking a little faster than normal. And when I turned the corner, walked down the small staircase and straight into the immigration line itself, I could not help but smile widely. I received my entry stamp, picked up my backpack (which for the first time in all my travels was one of the first few pieces of luggage to come out onto the luggage carousel) and proceeded through the customs inspection. Seconds later, the sliding glass door opened, I walked right through and there I stood in the Arrivals Hall of the O.R. Tambo International Airport in Johannesburg, with an array of brilliant flashbacks popping into my head. It felt mighty good to be back in South Africa. Only 14 months prior had I been standing in that exact same spot when my flight from New York...","January 29th, 2013",https://wanderingearl.com/i-cant-believe-im-back-in-south-africa/,Derek,wanderingearl.com,Travel
Thank You to the Militant Who Stole My Car!,"Truth be told, we human beings often don’t understand the true value of a particular moment in our lives until well after that moment has passed. Yet we often forget this undeniable fact in our quest to immediately categorize every interaction and event that occurs, so that we may quickly embrace the positive and discard the negative. Lately, I’ve reached the conclusion that every single goal I’ve achieved, hurdle I’ve overcome, step of progress I’ve made and lesson I’ve learned, would not have been possible without the mishaps, pain, disappointments, struggles and ‘mistakes’ I’ve dealt with along the way. In other words, I would not be where I am today without those moments that I was once so quick to label as ‘negative’. The following true story is an example, albeit an extreme one, of why we should openly accept every moment, both the seemingly positive and the seemingly negative.The...","January 5th, 2010",https://wanderingearl.com/thank-you-to-the-militant-who-stole-my-car/,Derek,wanderingearl.com,Travel
How A Clock Tower In Albania Changed My Life,"While my last post was all about the people you meet while traveling, I also want to make it clear that I do enjoy visiting the sights of a particular destination as well. Popular attractions are popular for a reason and so I often do try to seek them out in the hopes of discovering something interesting, educational or just plain fun. Such sights naturally include museums, castles, waterfalls, historical buildings, mountains offering panoramic views, religious sites, parks, monuments or any number of endless possibilities. And just like any tourist, I wander around, I take my photos, I say to myself ‘this is nice’ and then I move on to the next place. My theory is that even though spending time visiting such mainstream attractions may not sound appealing at first, doing so can sometimes lead to the most unexpected of rewards. For example, what may appear to be just...","August 3rd, 2012",https://wanderingearl.com/how-a-clock-tower-in-albania-changed-my-life/,Derek,wanderingearl.com,Travel
A Toast to My Kelty Redwing 2900 Backpack,"Back in late November of 1999 I purchased a backpack without giving it much thought. I was about to leave for Southeast Asia and I needed a backpack. I walked into an REI store in Boston, wandered up to the grand wall of backpacks, unhooked the first one that caught my attention and tried it on. Moments later I walked out of the store carrying my new friend, a Kelty Redwing 2900. At the time, my only hope was that the backpack would survive a few months of traveling around Asia. I expected nothing more than that. Grayish in color with a bold black trim, my Kelty Redwing 2900 has more than proven itself over the years. At the time I bought it, I had absolutely no way of knowing how dependable, practical, fearless, faithful and wise this backpack truly was. And now I simply refuse to go anywhere without...","August 22nd, 2009",https://wanderingearl.com/a-toast-to-kelty-redwing-2900/,Derek,wanderingearl.com,Travel
The Healthiest I’ve Felt in a Long Time,"It’s all thanks to the beach. I’ve been planted here on Palolem Beach in Goa for 17 days already and this morning I realized that it’s been a long time since I’ve felt this physically and mentally healthy. My daily routine since arriving in this paradise has been quite simple and it has barely changed at all during my stay. I generally wake up at around 9:00am, I head to the beach for a couple of hours for some sun and a swim, eat a late breakfast/early lunch consisting of muesli and fruit or an omelet, spend a few hours working on my laptop in order to avoid being out in the midday heat, head back to the beach around 3:30pm for some more sun and swimming, where I stay until just before sunset, which I watch from my beach hut at around 6:00pm. I then work another hour or...","January 7th, 2013",https://wanderingearl.com/the-healthiest-ive-felt-in-a-long-time/,Derek,wanderingearl.com,Travel
Enchanting City of Shanghai: Journey Through Modern China,"Shanghai, a metropolis that has been synonymous with rapid development and modernity, is a city that embodies the new face of China. With a rich history dating back centuries, it’s a city that marries the old with the new, creating a dynamic, thriving atmosphere that’s unlike any other place on Earth. If you’re considering a visit to this bustling hub of innovation, commerce, and culture, you’ll need to secure a China travel visa, but rest assured, the experience is well worth it. Before we delve into the exciting facets of modern Shanghai, let’s take a step back in time to appreciate the city’s history. Shanghai’s roots date back over a thousand years, when it was a small fishing village. It later became a prominent trading port during the Ming Dynasty and played a significant role during the Opium Wars in the 19th century. Its history is marked by foreign occupation...","October 26th, 2023",https://wanderingearl.com/enchanting-city-of-shanghai/,Derek,wanderingearl.com,Travel
My First Post From The US,"As usual, it has taken me a few days to adjust to being back in the US. After all, during the eight months I spent in Mexico, I just didn’t have to deal with such things as mega-stores the size of some small countries, endless conversations about money and careers, and television ads for flavor-changing chewing gum. Seriously, flavor-changing gum? Who needs this? But on the other hand, while in Mexico, I was never able to entertain the idea of going to Disney World for the first time in twenty years, I couldn’t order a new batch of contact lenses because of the virtually non-existent mail service down there and I wasn’t able to spend a Sunday visiting a local art festival along the water with my mom (see above photo). So while I’m forced to re-acquaint myself with what I now find to be some strange aspects of life...","May 17th, 2010",https://wanderingearl.com/my-first-post-from-the-us/,Derek,wanderingearl.com,Travel
Use Your Wanderlust to Inspire: How to write about your travels,"We all know about the magical power of travel. Do you remember the last time you returned from a trip feeling utterly transformed? Maybe it was a heart-stopping view from a mountain peak, the unexpected kindness of a stranger in a bustling market or the taste of a dish unlike anything you’d ever experienced before? Travel forces us to go outside our usual boundaries. Those who venture to other countries experience the vast tapestry of cultures and landscapes that exist in our world. As a result, our minds expand, our understanding of how lives intertwine grows and we gain the knowledge that human beings are all connected. Once travel changes you, you might very well get a burning desire to share your adventures and travel inspiration with others, perhaps in written form. But how can you write about your travels in a persuasive manner? How can you become a travel...","March 28th, 2024",https://wanderingearl.com/use-your-wanderlust-to-inspire-how-to-write-about-your-travels/,Derek,wanderingearl.com,Travel
WiseGifter: No More Useless Stuff!,"How many times have you received a gift from someone, only to stash it away, with no intention of ever using it? Think about all of those gifts that we don’t need, don’t want or simply receive just because certain occasions demand that gifts, any kind of gifts, be exchanged or given. In the end, what’s the point of accumulating more stuff, year after year, that will spend its existence rotting away in a box pushed into the back corner of a closet? It seems a bit silly. Well, does it always have to be this way? Fellow bloggers Bessie and Kyle over atOnOurOwnPath.comdon’t think so. In fact, they firmly believe that the gifts we receive should not help us accumulate stuff we’ll never use, but should help us achieve what we really want and what will truly make us happy – our dreams. I happen to agree, as would...","July 18th, 2010",https://wanderingearl.com/wisegifter-no-more-useless-stuff/,Derek,wanderingearl.com,Travel
